file_path,fruit,label,folder,R,G,B,Status,width,height,aspect_ratio
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\511.jpg,Lulo,Fresh,Fresh_Lulo,110.37735172193878,93.76785714285714,82.23706552933673,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\513.jpg,Lulo,Fresh,Fresh_Lulo,103.61114875637755,84.95109215561224,73.51727917729592,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\515.jpg,Lulo,Fresh,Fresh_Lulo,107.92081871811224,90.13376913265306,78.76895328443878,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\517.jpg,Lulo,Fresh,Fresh_Lulo,114.85279815051021,94.78507653061224,81.70087292729592,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\519.jpg,Lulo,Fresh,Fresh_Lulo,96.50502232142857,81.66491948341837,72.39554767219387,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\521.jpg,Lulo,Fresh,Fresh_Lulo,105.56102519132654,83.30875318877551,69.84982860331633,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\523.jpg,Lulo,Fresh,Fresh_Lulo,125.25922751913265,96.0786431760204,77.65710698341837,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\525.jpg,Lulo,Fresh,Fresh_Lulo,112.16597576530613,87.05839445153062,73.02818080357143,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\526.jpg,Lulo,Fresh,Fresh_Lulo,106.89608577806122,86.26446906887755,74.40176578443878,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\531.jpg,Lulo,Fresh,Fresh_Lulo,107.36772560586735,90.41091358418367,76.36503507653062,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\533.jpg,Lulo,Fresh,Fresh_Lulo,116.5752949617347,98.83057637117346,84.54791135204081,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\535.jpg,Lulo,Fresh,Fresh_Lulo,112.13103874362245,95.2587890625,83.11069036989795,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\539.jpg,Lulo,Fresh,Fresh_Lulo,106.71793287627551,86.39100366709184,70.1444316007653,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\541.jpg,Lulo,Fresh,Fresh_Lulo,119.19698660714286,96.00972576530613,78.63406808035714,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\545.jpg,Lulo,Fresh,Fresh_Lulo,106.93299585459184,82.19525271045919,66.06706393494898,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\547.jpg,Lulo,Fresh,Fresh_Lulo,130.62458147321428,101.79611766581633,81.9261399872449,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\549.jpg,Lulo,Fresh,Fresh_Lulo,120.17121731505102,96.4866868622449,79.50597895408163,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\551.jpg,Lulo,Fresh,Fresh_Lulo,108.61296237244898,89.20254703443878,75.60257892219387,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\553.jpg,Lulo,Fresh,Fresh_Lulo,108.91109295280613,94.96691645408163,84.42522321428571,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\557.jpg,Lulo,Fresh,Fresh_Lulo,109.47833625637755,92.54661591198979,79.23598931760205,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\559.jpg,Lulo,Fresh,Fresh_Lulo,103.85666454081633,88.66286670918367,73.36280293367346,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\561.jpg,Lulo,Fresh,Fresh_Lulo,126.69118702168367,96.81094547193878,75.94899952168367,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\567.jpg,Lulo,Fresh,Fresh_Lulo,108.46745455994898,89.0262675382653,76.20238759566327,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\569.jpg,Lulo,Fresh,Fresh_Lulo,106.5614237882653,86.15638950892857,71.8604512117347,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\570.jpg,Lulo,Fresh,Fresh_Lulo,99.9928053252551,77.50251116071429,63.33183195153061,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\571.jpg,Lulo,Fresh,Fresh_Lulo,90.39405293367346,73.20850605867346,61.18740035076531,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\579.jpg,Lulo,Fresh,Fresh_Lulo,103.12322624362245,88.23907844387755,76.7387396364796,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\581.jpg,Lulo,Fresh,Fresh_Lulo,115.94136639030613,91.30843431122449,73.78437898596938,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\583.jpg,Lulo,Fresh,Fresh_Lulo,102.26913265306122,82.11328125,68.75858976403062,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\585.jpg,Lulo,Fresh,Fresh_Lulo,95.58619658801021,75.96075813137755,63.18584582270408,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\59.jpg,Lulo,Fresh,Fresh_Lulo,146.32085060586735,102.67281170280613,74.46265146683673,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\592.jpg,Lulo,Fresh,Fresh_Lulo,94.17570153061224,76.4223931760204,63.56146364795919,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\593.jpg,Lulo,Fresh,Fresh_Lulo,102.7436822385204,88.04151387117346,75.78687021683673,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\595.jpg,Lulo,Fresh,Fresh_Lulo,105.22494818239795,86.31732302295919,70.72917330994898,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\597.jpg,Lulo,Fresh,Fresh_Lulo,114.88911033163265,95.34767617984694,81.646484375,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\601.jpg,Lulo,Fresh,Fresh_Lulo,135.62486049107142,113.05909199617346,95.98034917091837,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\605.jpg,Lulo,Fresh,Fresh_Lulo,110.64261798469387,95.40092873086735,83.97357302295919,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\607.jpg,Lulo,Fresh,Fresh_Lulo,118.50558035714286,101.890625,90.23106664540816,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\611.jpg,Lulo,Fresh,Fresh_Lulo,104.59773596938776,86.56576849489795,75.08900669642857,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\613.jpg,Lulo,Fresh,Fresh_Lulo,102.73166454081633,79.31307796556122,64.36489556760205,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\614.jpg,Lulo,Fresh,Fresh_Lulo,107.24483816964286,82.28246572066327,66.11156728316327,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\615.jpg,Lulo,Fresh,Fresh_Lulo,90.87476084183673,77.13195551658163,67.50856983418367,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\619.jpg,Lulo,Fresh,Fresh_Lulo,91.38079958545919,76.33133370535714,66.4350286989796,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\62.jpg,Lulo,Fresh,Fresh_Lulo,161.69343909438774,114.83832908163265,83.69650829081633,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\621.jpg,Lulo,Fresh,Fresh_Lulo,90.63887117346938,76.59010283801021,66.19036989795919,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\623.jpg,Lulo,Fresh,Fresh_Lulo,104.08878746811224,89.57218590561224,78.81148357780613,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\627.jpg,Lulo,Fresh,Fresh_Lulo,102.10507015306122,89.42024075255102,79.30213647959184,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\629.jpg,Lulo,Fresh,Fresh_Lulo,104.47660235969387,85.91226881377551,71.5796197385204,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\63.jpg,Lulo,Fresh,Fresh_Lulo,150.04025829081633,111.39233896683673,87.65581154336735,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\631.jpg,Lulo,Fresh,Fresh_Lulo,131.55074139030611,108.50432477678571,90.02676578443878,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\635.jpg,Lulo,Fresh,Fresh_Lulo,113.38498485331633,90.06180245535714,73.85144292091837,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\636.jpg,Lulo,Fresh,Fresh_Lulo,130.94180484693877,110.90373883928571,93.09476642219387,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\637.jpg,Lulo,Fresh,Fresh_Lulo,124.68423150510205,106.25944674744898,89.05251514668367,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\639.jpg,Lulo,Fresh,Fresh_Lulo,92.0530931122449,78.44212372448979,68.46193399234694,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\64.jpg,Lulo,Fresh,Fresh_Lulo,148.57762675382654,118.72026466836735,101.50324856505102,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\643.jpg,Lulo,Fresh,Fresh_Lulo,85.56166294642857,76.41460060586735,70.44616948341837,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\645.jpg,Lulo,Fresh,Fresh_Lulo,95.76098134566327,79.4404296875,66.22957190688776,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\649.jpg,Lulo,Fresh,Fresh_Lulo,98.98897879464286,82.47909359056122,72.10279815051021,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\653.jpg,Lulo,Fresh,Fresh_Lulo,79.73124601403062,66.72608418367346,59.584303252551024,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\655.jpg,Lulo,Fresh,Fresh_Lulo,72.9574896364796,61.74160953443877,55.200813137755105,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\657.jpg,Lulo,Fresh,Fresh_Lulo,77.9413066007653,67.43660315688776,61.55951052295919,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\658.jpg,Lulo,Fresh,Fresh_Lulo,83.94449537627551,71.57680963010205,64.84933035714286,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\659.jpg,Lulo,Fresh,Fresh_Lulo,87.83478156887755,72.30508609693878,63.790158641581634,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\661.jpg,Lulo,Fresh,Fresh_Lulo,98.12183115433673,80.78190768494898,68.4066087372449,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\663.jpg,Lulo,Fresh,Fresh_Lulo,108.33428332270408,85.30773676658163,68.17153619260205,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\665.jpg,Lulo,Fresh,Fresh_Lulo,134.77588887117346,110.96478396045919,88.47062340561224,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\667.jpg,Lulo,Fresh,Fresh_Lulo,118.7313456632653,94.08276865433673,75.06341677295919,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\671.jpg,Lulo,Fresh,Fresh_Lulo,98.43632413903062,82.43048469387755,68.82844387755102,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\673.jpg,Lulo,Fresh,Fresh_Lulo,104.7899394132653,88.6171875,75.2783203125,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\677.jpg,Lulo,Fresh,Fresh_Lulo,119.80630181760205,98.33203125,81.2718431122449,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\679.jpg,Lulo,Fresh,Fresh_Lulo,126.14315609056122,106.52335778061224,94.47670200892857,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\683.jpg,Lulo,Fresh,Fresh_Lulo,91.70196906887755,71.27204241071429,59.43423150510204,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\685.jpg,Lulo,Fresh,Fresh_Lulo,96.67446588010205,76.53800621811224,68.64279735331633,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\687.jpg,Lulo,Fresh,Fresh_Lulo,116.47253667091837,90.8759765625,79.37585698341837,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\689.jpg,Lulo,Fresh,Fresh_Lulo,106.60160235969387,83.54276945153062,72.88582190688776,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\691.jpg,Lulo,Fresh,Fresh_Lulo,105.09757653061224,81.13141741071429,69.96283083545919,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\695.jpg,Lulo,Fresh,Fresh_Lulo,105.7162786989796,79.85780054209184,65.55695950255102,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\699.jpg,Lulo,Fresh,Fresh_Lulo,112.65242346938776,92.31242028061224,82.79368622448979,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\74.jpg,Lulo,Fresh,Fresh_Lulo,143.23995535714286,94.29314811862245,72.11609135841837,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\78.jpg,Lulo,Fresh,Fresh_Lulo,146.06403459821428,96.28208705357143,70.16003667091837,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\80.jpg,Lulo,Fresh,Fresh_Lulo,139.13382892219389,89.0340800382653,63.37462133290816,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\85.jpg,Lulo,Fresh,Fresh_Lulo,162.3934550382653,102.63185586734694,50.1565090880102,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\89.jpg,Lulo,Fresh,Fresh_Lulo,151.76004464285714,109.77188297193878,82.80883290816327,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\93.jpg,Lulo,Fresh,Fresh_Lulo,156.4796914859694,103.04801100127551,77.93359375,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\95.jpg,Lulo,Fresh,Fresh_Lulo,152.64750079719389,103.45850605867346,80.39361447704081,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Lulo\97.jpg,Lulo,Fresh,Fresh_Lulo,150.65467554209184,106.13837292729592,76.82286352040816,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (10).jpg,Mango,Fresh,Fresh_Mango,147.2092833227041,141.12775031887756,133.76321348852042,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (10).png,Mango,Fresh,Fresh_Mango,117.73567102713179,122.6578003875969,98.23180717054264,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (100).jpg,Mango,Fresh,Fresh_Mango,168.27688536352042,98.12226961096938,81.35646524234694,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (101).png,Mango,Fresh,Fresh_Mango,136.43321220930233,142.5013323643411,125.50218023255815,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (102).jpg,Mango,Fresh,Fresh_Mango,170.95525749362244,101.24194834183673,81.9579081632653,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (103).jpg,Mango,Fresh,Fresh_Mango,178.0164421237245,107.52012914540816,85.18229830994898,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (103).png,Mango,Fresh,Fresh_Mango,138.44720203488373,142.4748425387597,115.2765261627907,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (104).jpg,Mango,Fresh,Fresh_Mango,169.7410116390306,98.55293367346938,80.95109215561224,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (104).png,Mango,Fresh,Fresh_Mango,99.46789001937985,107.66670300387597,93.3124757751938,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (105).jpg,Mango,Fresh,Fresh_Mango,169.00799186862244,101.05899234693878,90.05544483418367,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (105).png,Mango,Fresh,Fresh_Mango,129.26635174418604,138.68172238372094,128.22877906976746,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (106).jpg,Mango,Fresh,Fresh_Mango,164.6989198022959,102.37826849489795,92.11527423469387,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (106).png,Mango,Fresh,Fresh_Mango,120.22099079457364,128.56127664728683,111.39583333333333,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (107).jpg,Mango,Fresh,Fresh_Mango,185.24268574617346,90.26548549107143,59.69844148596939,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (107).png,Mango,Fresh,Fresh_Mango,152.36898013565892,155.32680474806202,128.69609980620154,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (108).jpg,Mango,Fresh,Fresh_Mango,178.83003826530611,84.8575215242347,57.309590242346935,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (108).png,Mango,Fresh,Fresh_Mango,103.01803536821706,104.55444525193798,71.92728924418604,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (109).jpg,Mango,Fresh,Fresh_Mango,181.40776466836735,88.40019132653062,59.56519052933673,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (109).png,Mango,Fresh,Fresh_Mango,119.5717417635659,126.43603439922481,95.04263565891473,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (110).jpg,Mango,Fresh,Fresh_Mango,189.48582987882654,92.17610012755102,61.34853316326531,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (111).jpg,Mango,Fresh,Fresh_Mango,186.81016820790816,93.15513392857143,59.912089445153065,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (112).png,Mango,Fresh,Fresh_Mango,129.03664001937983,131.41076792635658,100.0813832364341,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (113).png,Mango,Fresh,Fresh_Mango,125.27715600775194,128.75759447674417,100.91527374031008,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (114).jpg,Mango,Fresh,Fresh_Mango,166.99461894132654,100.20954241071429,85.1224290497449,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (115).jpg,Mango,Fresh,Fresh_Mango,170.94359853316325,102.671875,87.87759088010205,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (115).png,Mango,Fresh,Fresh_Mango,140.08796027131783,147.87463662790697,137.04612403100776,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (116).jpg,Mango,Fresh,Fresh_Mango,169.96558115433675,101.9859693877551,87.1641621492347,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (116).png,Mango,Fresh,Fresh_Mango,114.64712936046512,121.56527374031008,104.5359253875969,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (117).png,Mango,Fresh,Fresh_Mango,130.80209544573643,133.57527858527132,98.80827277131783,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (118).jpg,Mango,Fresh,Fresh_Mango,165.43363360969389,97.64680325255102,83.20906409438776,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (119).png,Mango,Fresh,Fresh_Mango,89.77103924418604,100.40285852713178,88.149878875969,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (12).png,Mango,Fresh,Fresh_Mango,106.29616036821706,113.74557897286822,103.92312257751938,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (120).jpg,Mango,Fresh,Fresh_Mango,176.55389030612244,101.58954480229592,81.23461415816327,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (120).png,Mango,Fresh,Fresh_Mango,136.5876453488372,137.33363614341084,100.06919815891473,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (121).jpg,Mango,Fresh,Fresh_Mango,166.52156409438774,108.42026068239795,94.34783561862245,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (121).png,Mango,Fresh,Fresh_Mango,128.23490794573644,133.62240794573643,109.67386143410853,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (122).jpg,Mango,Fresh,Fresh_Mango,173.48959661989795,107.74669164540816,83.53278459821429,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (122).png,Mango,Fresh,Fresh_Mango,137.0045300387597,140.92892441860465,114.7640746124031,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (123).png,Mango,Fresh,Fresh_Mango,126.46214874031008,132.65914486434107,111.57992974806201,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (125).png,Mango,Fresh,Fresh_Mango,127.40820009689922,131.4125121124031,106.83309108527132,Fresh,320,258,1.2403100775193798
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (126).jpg,Mango,Fresh,Fresh_Mango,166.3815369897959,107.32326211734694,87.6420599489796,Fresh,224,224,1.0
d:\kulyah\semester 6\bootcamp dbs\capstone\dataset_final2\train\Fresh_Mango\freshMango (126).png,Mango,Fresh,Fresh_Mango,122.79101259689922,130.7577640503876,106.44795300387597,Fresh,320,258,1.2403100775193798
